fid,label,start_date,end_date,longitude,latitude
"5941",girassol,2022/03/05,2022/06/10,-48.9960479216053,-17.5306080301424
"5942",girassol,2022/03/05,2022/06/10,-48.9955326513705,-17.5281928731631
"5943",girassol,2022/03/05,2022/06/10,-48.9908122997017,-17.5238273143562
"5944",girassol,2022/03/05,2022/06/10,-48.9912627695657,-17.5257454316757
"5945",girassol,2022/03/05,2022/06/10,-48.994772087278,-17.5308187770025
"5946",girassol,2022/03/05,2022/06/10,-48.995610110854,-17.5263288630032
"5947",girassol,2022/03/05,2022/06/10,-48.9913097905897,-17.5245597325168
"5948",girassol,2022/03/05,2022/06/10,-48.9968245121496,-17.5282816989686
"5949",girassol,2022/03/05,2022/06/10,-48.9926192488132,-17.5264405244673
"5950",girassol,2022/03/05,2022/06/10,-48.9922465109103,-17.5275672366121
"5951",girassol,2022/03/05,2022/06/10,-48.9957970622333,-17.5293938132198
"5952",girassol,2022/03/05,2022/06/10,-48.9968445278617,-17.5279582773043
"5953",girassol,2022/03/05,2022/06/10,-48.9938820247531,-17.5319195218381
"5954",girassol,2022/03/05,2022/06/10,-48.9951881848352,-17.5272963323233
"5955",girassol,2022/03/05,2022/06/10,-48.9899648809673,-17.5246998470179
"5956",girassol,2022/03/05,2022/06/10,-48.9955981024839,-17.5286596749983
"5957",girassol,2022/03/05,2022/06/10,-48.9952413841062,-17.5289435846405
"5958",girassol,2022/03/05,2022/06/10,-48.9936215439143,-17.5270882443371
"5959",girassol,2022/03/05,2022/06/10,-48.9913559114146,-17.5277385213645
"5960",girassol,2022/03/05,2022/06/10,-48.9916906884425,-17.5272979930373
"5961",girassol,2022/03/05,2022/06/10,-48.9942418878602,-17.5314623976238
"5962",girassol,2022/03/05,2022/06/10,-48.9917066237915,-17.5253156185059
"5963",girassol,2022/03/05,2022/06/10,-48.9932818371675,-17.5266241463593
"5964",girassol,2022/03/05,2022/06/10,-48.9923600050968,-17.5270877948462
"5965",girassol,2022/03/05,2022/06/10,-48.9907017243229,-17.5243347912203
"5966",girassol,2022/03/05,2022/06/10,-48.9918511369119,-17.5255915229031
"5967",girassol,2022/03/05,2022/06/10,-48.9937575901289,-17.5267696361721
"5968",girassol,2022/03/05,2022/06/10,-48.9965211149479,-17.5297069856029
"5969",girassol,2022/03/05,2022/06/10,-48.9921515339314,-17.5255685242567
"5970",girassol,2022/03/05,2022/06/10,-48.9957463557984,-17.530544170877
"5971",girassol,2022/03/05,2022/06/10,-48.9912017040408,-17.5243039221587
"5972",girassol,2022/03/05,2022/06/10,-48.9932514646094,-17.5262875098124
"5973",girassol,2022/03/05,2022/06/10,-48.9962467194906,-17.5300962810893
"5974",girassol,2022/03/05,2022/06/10,-48.9931916950036,-17.5314472636741
"5975",girassol,2022/03/05,2022/06/10,-48.9955753449013,-17.5302643182858
"5976",girassol,2022/03/05,2022/06/10,-48.9962844518566,-17.5295187798413
"5977",girassol,2022/03/05,2022/06/10,-48.9932339782727,-17.5317280950759
"5978",girassol,2022/03/05,2022/06/10,-48.9939700422981,-17.5322938688153
"5979",girassol,2022/03/05,2022/06/10,-48.9948949483265,-17.5275085399239
"5980",girassol,2022/03/05,2022/06/10,-48.9947402390419,-17.5267572822177
"5981",girassol,2022/03/05,2022/06/10,-48.995967482426,-17.5270420454712
"5982",girassol,2022/03/05,2022/06/10,-48.9955483300631,-17.5259797815731
"5983",girassol,2022/03/05,2022/06/10,-48.9909757199262,-17.5274078364854
"5984",girassol,2022/03/05,2022/06/10,-48.9965087155555,-17.5275743446404
"5985",girassol,2022/03/05,2022/06/10,-48.9910581838336,-17.525406924741
"5986",girassol,2022/03/05,2022/06/10,-48.9937897489421,-17.5253036189292
"5987",girassol,2022/03/05,2022/06/10,-48.990848175944,-17.5262629678554
"5988",girassol,2022/03/05,2022/06/10,-48.9905657205399,-17.526640959758
"5989",girassol,2022/03/05,2022/06/10,-48.9918974767652,-17.5244578796163
"5990",girassol,2022/03/05,2022/06/10,-48.9946008524672,-17.525482703876
"5991",girassol,2022/03/05,2022/06/10,-48.9916915899516,-17.5277935098616
"5992",girassol,2022/03/05,2022/06/10,-48.9959868158261,-17.5266296743396
"5993",girassol,2022/03/05,2022/06/10,-48.9961504892034,-17.5292208309264
"5994",girassol,2022/03/05,2022/06/10,-48.9920565510725,-17.5279735140955
"5995",girassol,2022/03/05,2022/06/10,-48.9968166084735,-17.5285851247945
"5996",girassol,2022/03/05,2022/06/10,-48.9935622043327,-17.5325034080503
"5997",girassol,2022/03/05,2022/06/10,-48.9954458306884,-17.5265738340842
"5998",girassol,2022/03/05,2022/06/10,-48.9942658120067,-17.5270762277902
"5999",girassol,2022/03/05,2022/06/10,-48.9952917384872,-17.5308129527282
"6000",girassol,2022/03/05,2022/06/10,-48.9914453096331,-17.5238772146942
"6001",girassol,2022/03/05,2022/06/10,-48.9958514955928,-17.5299643094628
"6002",girassol,2022/03/05,2022/06/10,-48.9951373984713,-17.5258278300017
"6003",girassol,2022/03/05,2022/06/10,-48.9946363737262,-17.5257802346547
"6004",girassol,2022/03/05,2022/06/10,-48.9923997014158,-17.5252069473466
"6005",girassol,2022/03/05,2022/06/10,-48.992140200363,-17.5246069127175
"6006",girassol,2022/03/05,2022/06/10,-48.9961783600404,-17.5285626006485
"6007",girassol,2022/03/05,2022/06/10,-48.9946418751347,-17.52612825411
"6008",girassol,2022/03/05,2022/06/10,-48.9930709606707,-17.5249178387071
"6009",girassol,2022/03/05,2022/06/10,-48.9909386176209,-17.5266650914803
"6010",girassol,2022/03/05,2022/06/10,-48.99418724354,-17.5262755332826
"6011",girassol,2022/03/05,2022/06/10,-48.9929121395025,-17.5272832412922
"6012",girassol,2022/03/05,2022/06/10,-48.9916669440194,-17.5263143793156
"6013",girassol,2022/03/05,2022/06/10,-48.99101153718,-17.5240942182435
"6014",girassol,2022/03/05,2022/06/10,-48.9940353329943,-17.5250771913457
"6015",girassol,2022/03/05,2022/06/10,-48.9941962580272,-17.5311366567622
"6016",girassol,2022/03/05,2022/06/10,-48.9967502332319,-17.5289766590123
"6017",girassol,2022/03/05,2022/06/10,-48.9933129038889,-17.5269214849099
"6018",girassol,2022/03/05,2022/06/10,-48.9946655061483,-17.5273256026868
"6019",girassol,2022/03/05,2022/06/10,-48.9928001140286,-17.5255235982709
"6020",girassol,2022/03/05,2022/06/10,-48.994945268447,-17.5250775868784
"6021",girassol,2022/03/05,2022/06/10,-48.9957068770949,-17.5277269523634
"6022",girassol,2022/03/05,2022/06/10,-48.9935500541392,-17.5314623054967
"6023",girassol,2022/03/05,2022/06/10,-48.9965068325126,-17.5293449750147
"6024",girassol,2022/03/05,2022/06/10,-48.9931266813105,-17.5252050096105
"6025",girassol,2022/03/05,2022/06/10,-48.9920686088447,-17.5266638410763
"6026",girassol,2022/03/05,2022/06/10,-48.9955352422094,-17.5289484827054
"6027",girassol,2022/03/05,2022/06/10,-48.9945557829148,-17.5305235089609
"6028",girassol,2022/03/05,2022/06/10,-48.9964046809072,-17.5290456103398
"6029",girassol,2022/03/05,2022/06/10,-48.9956559904498,-17.5268078531978
"6030",girassol,2022/03/05,2022/06/10,-48.9915535726219,-17.5256303922862
"6031",girassol,2022/03/05,2022/06/10,-48.9951184124254,-17.5277931940043
"6032",girassol,2022/03/05,2022/06/10,-48.9929432376782,-17.5263296275729
"6033",girassol,2022/03/05,2022/06/10,-48.9923739093336,-17.5258850114353
"6034",girassol,2022/03/05,2022/06/10,-48.9929679855227,-17.5319708711911
"6035",girassol,2022/03/05,2022/06/10,-48.9958582090338,-17.5290578552822
"6036",girassol,2022/03/05,2022/06/10,-48.9923686984373,-17.5242815879521
"6037",girassol,2022/03/05,2022/06/10,-48.9948791237943,-17.5301188072468
"6038",girassol,2022/03/05,2022/06/10,-48.9947763143815,-17.5318842252189
"6039",girassol,2022/03/05,2022/06/10,-48.9914205770919,-17.5253905449978
"6040",girassol,2022/03/05,2022/06/10,-48.9909228698896,-17.5249351647239
"6041",girassol,2022/03/05,2022/06/10,-48.9904379302214,-17.5262309739006
"6042",girassol,2022/03/05,2022/06/10,-48.9920109583461,-17.5253208630047
"6043",girassol,2022/03/05,2022/06/10,-48.9912771496638,-17.5272565104446
"6044",girassol,2022/03/05,2022/06/10,-48.9903940024618,-17.5241664359466
"6045",girassol,2022/03/05,2022/06/10,-48.9942621175478,-17.5308207419496
"6046",girassol,2022/03/05,2022/06/10,-48.9942585837003,-17.525472049735
"6047",girassol,2022/03/05,2022/06/10,-48.9951328616686,-17.5302576441293
"6048",girassol,2022/03/05,2022/06/10,-48.9939376007755,-17.527114430753
"6049",girassol,2022/03/05,2022/06/10,-48.99388166274,-17.531299021453
"6050",girassol,2022/03/05,2022/06/10,-48.9948401456626,-17.5264107070709
"6051",girassol,2022/03/05,2022/06/10,-48.9950711338501,-17.5316469803659
"6052",girassol,2022/03/05,2022/06/10,-48.9948555847344,-17.5314053306997
"6053",girassol,2022/03/05,2022/06/10,-48.9962476074254,-17.5272508738733
"6054",girassol,2022/03/05,2022/06/10,-48.9909591057282,-17.5245154726198
"6055",girassol,2022/03/05,2022/06/10,-48.9925950779941,-17.5244545145066
"6056",girassol,2022/03/05,2022/06/10,-48.9935521849758,-17.5317996414856
"6057",girassol,2022/03/05,2022/06/10,-48.9912617530076,-17.5267315664182
"6058",girassol,2022/03/05,2022/06/10,-48.9939335750766,-17.5264033638925
"6059",girassol,2022/03/05,2022/06/10,-48.9920981953537,-17.5241385013355
"6060",girassol,2022/03/05,2022/06/10,-48.9955997856473,-17.5297000806945
"6061",girassol,2022/03/05,2022/06/10,-48.9948932943216,-17.5304177037515
"6062",girassol,2022/03/05,2022/06/10,-48.9964771648645,-17.5283992795061
"6063",girassol,2022/03/05,2022/06/10,-48.9946597363855,-17.5248037956989
"6064",girassol,2022/03/05,2022/06/10,-48.9930281363038,-17.5259875057129
"6065",girassol,2022/03/05,2022/06/10,-48.9955925051706,-17.5311727771061
"6066",girassol,2022/03/05,2022/06/10,-48.9935541064986,-17.5311902105955
"6067",girassol,2022/03/05,2022/06/10,-48.9903186516783,-17.5244808737938
"6068",girassol,2022/03/05,2022/06/10,-48.9941674108836,-17.5318104559616
"6069",girassol,2022/03/05,2022/06/10,-48.9945667443433,-17.5270218665841
"6070",girassol,2022/03/05,2022/06/10,-48.9917271690769,-17.5259331030176
"6071",girassol,2022/03/05,2022/06/10,-48.9917007217914,-17.5247040046554
"6072",girassol,2022/03/05,2022/06/10,-48.9923735356402,-17.5262670718258
"6073",girassol,2022/03/05,2022/06/10,-48.9914112401155,-17.5264411650499
"6074",girassol,2022/03/05,2022/06/10,-48.9929968074235,-17.5269288968221
"6075",girassol,2022/03/05,2022/06/10,-48.9939665131889,-17.5255756136024
"6076",girassol,2022/03/05,2022/06/10,-48.9927032669447,-17.5318221624005
"6077",girassol,2022/03/05,2022/06/10,-48.992838947293,-17.5279312616743
"6078",girassol,2022/03/05,2022/06/10,-48.9952971752992,-17.5268076337458
"6079",girassol,2022/03/05,2022/06/10,-48.9943001315772,-17.5267998659588
"6080",girassol,2022/03/05,2022/06/10,-48.9935181757009,-17.525972635372
"6081",girassol,2022/03/05,2022/06/10,-48.9901525554181,-17.5257371270755
"6082",girassol,2022/03/05,2022/06/10,-48.990510856459,-17.5255545541945
"6083",girassol,2022/03/05,2022/06/10,-48.9905833936126,-17.5250111547443
"6084",girassol,2022/03/05,2022/06/10,-48.9915072440451,-17.524347716696
"6085",girassol,2022/03/05,2022/06/10,-48.9903393372198,-17.5252087120658
"6086",girassol,2022/03/05,2022/06/10,-48.9933331756664,-17.5320151179217
"6087",girassol,2022/03/05,2022/06/10,-48.991210433857,-17.5248155620777
"6088",girassol,2022/03/05,2022/06/10,-48.9957423358891,-17.5279994358277
"6089",girassol,2022/03/05,2022/06/10,-48.9929660459084,-17.531632843136
"6090",girassol,2022/03/05,2022/06/10,-48.9898078016282,-17.5249330546191
"6091",girassol,2022/03/05,2022/06/10,-48.9927431999409,-17.5270636964909
"6092",girassol,2022/03/05,2022/06/10,-48.9923499718258,-17.5281200961948
"6093",girassol,2022/03/05,2022/06/10,-48.995086887536,-17.5287146749799
"6094",girassol,2022/03/05,2022/06/10,-48.9927553165312,-17.5258548216905
"6095",girassol,2022/03/05,2022/06/10,-48.9923337088325,-17.5265565739555
"6096",girassol,2022/03/05,2022/06/10,-48.993497246898,-17.5252723076544
"6097",girassol,2022/03/05,2022/06/10,-48.9957722220853,-17.5272401488007
"6098",girassol,2022/03/05,2022/06/10,-48.9937538404611,-17.5327428573527
"6099",girassol,2022/03/05,2022/06/10,-48.9948444321359,-17.5253404356025
"6100",girassol,2022/03/05,2022/06/10,-48.9955549776427,-17.5299723791391
"6101",girassol,2022/03/05,2022/06/10,-48.9914546849668,-17.5274812099185
"6102",girassol,2022/03/05,2022/06/10,-48.9933838735705,-17.5277522335043
"6103",girassol,2022/03/05,2022/06/10,-48.9954473978462,-17.5305724028235
"6104",girassol,2022/03/05,2022/06/10,-48.9930818198633,-17.5254928085359
"6105",girassol,2022/03/05,2022/06/10,-48.99430526814,-17.5251906841099
"6106",girassol,2022/03/05,2022/06/10,-48.990667958998,-17.5240655306005
"6107",girassol,2022/03/05,2022/06/10,-48.9942554247328,-17.5323448449209
"6108",girassol,2022/03/05,2022/06/10,-48.9900396580558,-17.5244157884939
"6109",girassol,2022/03/05,2022/06/10,-48.9942526066175,-17.5273475996402
"6110",girassol,2022/03/05,2022/06/10,-48.9948311039669,-17.5277744242085
"6111",girassol,2022/03/05,2022/06/10,-48.9962097802972,-17.5288442725066
"6112",girassol,2022/02/28,2022/06/28,-49.3626267961943,-17.5011135886391
"6113",girassol,2022/02/28,2022/06/28,-49.3632890448029,-17.5045375808841
"6114",girassol,2022/02/28,2022/06/28,-49.3575832260138,-17.5032525306751
"6115",girassol,2022/02/28,2022/06/28,-49.3610430798481,-17.5010298658531
"6116",girassol,2022/02/28,2022/06/28,-49.3587929925942,-17.5060320114234
"6117",girassol,2022/02/28,2022/06/28,-49.3601590895154,-17.5004030407686
"6118",girassol,2022/02/28,2022/06/28,-49.360185974096,-17.5011706644082
"6119",girassol,2022/02/28,2022/06/28,-49.361865560904,-17.5000051166886
"6120",girassol,2022/02/28,2022/06/28,-49.3575521538192,-17.5058369295488
"6121",girassol,2022/02/28,2022/06/28,-49.3579979871225,-17.4992709105919
"6122",girassol,2022/02/28,2022/06/28,-49.358981826494,-17.5048214414136
"6123",girassol,2022/02/28,2022/06/28,-49.3570065993649,-17.4990763111496
"6124",girassol,2022/02/28,2022/06/28,-49.3577994298691,-17.5063469254995
"6125",girassol,2022/02/28,2022/06/28,-49.3572263325546,-17.5024473655773
"6126",girassol,2022/02/28,2022/06/28,-49.3570522433113,-17.5044942249236
"6127",girassol,2022/02/28,2022/06/28,-49.3571925101597,-17.50573904624
"6128",girassol,2022/02/28,2022/06/28,-49.3579462430353,-17.5015189314329
"6129",girassol,2022/02/28,2022/06/28,-49.3607015808857,-17.5010324497703
"6130",girassol,2022/02/28,2022/06/28,-49.3617249682901,-17.5028947978378
"6131",girassol,2022/02/28,2022/06/28,-49.3632297188778,-17.5048940428388
"6132",girassol,2022/02/28,2022/06/28,-49.3572195769086,-17.499857341043
"6133",girassol,2022/02/28,2022/06/28,-49.363935783672,-17.4998329471926
"6134",girassol,2022/02/28,2022/06/28,-49.3601834779822,-17.5020433657082
"6135",girassol,2022/02/28,2022/06/28,-49.363003992172,-17.5062533887829
"6136",girassol,2022/02/28,2022/06/28,-49.3657632880021,-17.5020079406626
"6137",girassol,2022/02/28,2022/06/28,-49.3585881725201,-17.5015298916375
"6138",girassol,2022/02/28,2022/06/28,-49.3619201684041,-17.5062221713535
"6139",girassol,2022/02/28,2022/06/28,-49.3610273662206,-17.501615028343
"6140",girassol,2022/02/28,2022/06/28,-49.3582124964869,-17.4996623855006
"6141",girassol,2022/02/28,2022/06/28,-49.3605861269616,-17.5041003187486
"6142",girassol,2022/02/28,2022/06/28,-49.3604263094033,-17.5057609029386
"6143",girassol,2022/02/28,2022/06/28,-49.3567535831349,-17.4988415114036
"6144",girassol,2022/02/28,2022/06/28,-49.3644024892779,-17.5052309305876
"6145",girassol,2022/02/28,2022/06/28,-49.3594086089567,-17.4999283451908
"6146",girassol,2022/02/28,2022/06/28,-49.3565028333511,-17.5035296681045
"6147",girassol,2022/02/28,2022/06/28,-49.3618587519321,-17.5019366569504
"6148",girassol,2022/02/28,2022/06/28,-49.3587925779034,-17.4988901228835
"6149",girassol,2022/02/28,2022/06/28,-49.3572888158494,-17.4987426675009
"6150",girassol,2022/02/28,2022/06/28,-49.3557810373899,-17.5055903589188
"6151",girassol,2022/02/28,2022/06/28,-49.36407254235,-17.5023663264645
"6152",girassol,2022/02/28,2022/06/28,-49.3667371374111,-17.500727633027
"6153",girassol,2022/02/28,2022/06/28,-49.3593711517513,-17.5030497411043
"6154",girassol,2022/02/28,2022/06/28,-49.3611347274662,-17.5022332996424
"6155",girassol,2022/02/28,2022/06/28,-49.3661755310124,-17.5009772950205
"6156",girassol,2022/02/28,2022/06/28,-49.3643202224823,-17.501806744455
"6157",girassol,2022/02/28,2022/06/28,-49.3653709609696,-17.5014142149336
"6158",girassol,2022/02/28,2022/06/28,-49.361347809614,-17.5051668936512
"6159",girassol,2022/02/28,2022/06/28,-49.3599622169194,-17.5028679619585
"6160",girassol,2022/02/28,2022/06/28,-49.3622494898066,-17.5056102962261
"6161",girassol,2022/02/28,2022/06/28,-49.363003605908,-17.5007930681042
"6162",girassol,2022/02/28,2022/06/28,-49.3635418283681,-17.5049246330215
"6163",girassol,2022/02/28,2022/06/28,-49.3569103599729,-17.5001755780387
"6164",girassol,2022/02/28,2022/06/28,-49.3600334688038,-17.5008183981093
"6165",girassol,2022/02/28,2022/06/28,-49.3597010110007,-17.5045767832455
"6166",girassol,2022/02/28,2022/06/28,-49.3615580246711,-17.5060361587838
"6167",girassol,2022/02/28,2022/06/28,-49.362420900857,-17.503413064816
"6168",girassol,2022/02/28,2022/06/28,-49.3565924193685,-17.5005272869642
"6169",girassol,2022/02/28,2022/06/28,-49.364037202888,-17.5034542914143
"6170",girassol,2022/02/28,2022/06/28,-49.3570995712259,-17.5037680695297
"6171",girassol,2022/02/28,2022/06/28,-49.3607231572879,-17.502468457705
"6172",girassol,2022/02/28,2022/06/28,-49.3578088077954,-17.5020347677612
"6173",girassol,2022/02/28,2022/06/28,-49.3586188889703,-17.503822775579
"6174",girassol,2022/02/28,2022/06/28,-49.3617807468116,-17.50028005665
"6175",girassol,2022/02/28,2022/06/28,-49.3562999765016,-17.500485721506
"6176",girassol,2022/02/28,2022/06/28,-49.3630680475669,-17.5012317395742
"6177",girassol,2022/02/28,2022/06/28,-49.3628774764643,-17.5066131424161
"6178",girassol,2022/02/28,2022/06/28,-49.3611279834364,-17.5033860391194
"6179",girassol,2022/02/28,2022/06/28,-49.3556458708403,-17.5049180117206
"6180",girassol,2022/02/28,2022/06/28,-49.3640955288196,-17.5045962275438
"6181",girassol,2022/02/28,2022/06/28,-49.3586598378067,-17.5048079156573
"6182",girassol,2022/02/28,2022/06/28,-49.3616990803639,-17.5008924697078
"6183",girassol,2022/02/28,2022/06/28,-49.3567614470929,-17.4994676690151
"6184",girassol,2022/02/28,2022/06/28,-49.358825704636,-17.5066451717531
"6185",girassol,2022/02/28,2022/06/28,-49.3589511618253,-17.5055587814519
"6186",girassol,2022/02/28,2022/06/28,-49.3594953155274,-17.4993345739133
"6187",girassol,2022/02/28,2022/06/28,-49.3603122017026,-17.5042721195092
"6188",girassol,2022/02/28,2022/06/28,-49.3642455928282,-17.5020758541327
"6189",girassol,2022/02/28,2022/06/28,-49.3609396444028,-17.5057118899254
"6190",girassol,2022/02/28,2022/06/28,-49.3592008761808,-17.504509939764
"6191",girassol,2022/02/28,2022/06/28,-49.361799784773,-17.5043919769539
"6192",girassol,2022/02/28,2022/06/28,-49.3665105646715,-17.5009545032386
"6193",girassol,2022/02/28,2022/06/28,-49.3596936616973,-17.5061336399251
"6194",girassol,2022/02/28,2022/06/28,-49.362550616386,-17.503106059783
"6195",girassol,2022/02/28,2022/06/28,-49.3660245184803,-17.5005038058971
"6196",girassol,2022/02/28,2022/06/28,-49.3603647313891,-17.507117920457
"6197",girassol,2022/02/28,2022/06/28,-49.3583128811992,-17.501965267693
"6198",girassol,2022/02/28,2022/06/28,-49.3579484134993,-17.5043114328043
"6199",girassol,2022/02/28,2022/06/28,-49.3587245743589,-17.5003017365787
"6200",girassol,2022/02/28,2022/06/28,-49.3593569611692,-17.5049541427511
"6201",girassol,2022/02/28,2022/06/28,-49.3578782356261,-17.5003884984656
"6202",girassol,2022/02/28,2022/06/28,-49.3615331265445,-17.5033624249217
"6203",girassol,2022/02/28,2022/06/28,-49.3584679085965,-17.4990869836988
"6204",girassol,2022/02/28,2022/06/28,-49.3620605147196,-17.5071862977676
"6205",girassol,2022/02/28,2022/06/28,-49.360484614126,-17.5007454713952
"6206",girassol,2022/02/28,2022/06/28,-49.3636245010587,-17.5007943091695
"6207",girassol,2022/02/28,2022/06/28,-49.3631221749355,-17.5031969334589
"6208",girassol,2022/02/28,2022/06/28,-49.3626156865725,-17.5018482009109
"6209",girassol,2022/02/28,2022/06/28,-49.3631573502942,-17.5042175542268
"6210",girassol,2022/02/28,2022/06/28,-49.3613433115533,-17.4994988737199
"6211",girassol,2022/02/28,2022/06/28,-49.3589936022263,-17.5026742135131
"6212",girassol,2022/02/28,2022/06/28,-49.3600116482115,-17.504015582269
"6213",girassol,2022/02/28,2022/06/28,-49.3581015673243,-17.5017820241292
"6214",girassol,2022/02/28,2022/06/28,-49.3599331485682,-17.5043345701418
"6215",girassol,2022/02/28,2022/06/28,-49.3576569963544,-17.5042598635528
"6216",girassol,2022/02/28,2022/06/28,-49.3623033026095,-17.5006958638317
"6217",girassol,2022/02/28,2022/06/28,-49.3583399876972,-17.5011474704143
"6218",girassol,2022/02/28,2022/06/28,-49.357505109016,-17.5016834358217
"6219",girassol,2022/02/28,2022/06/28,-49.3612484510667,-17.5055243416831
"6220",girassol,2022/02/28,2022/06/28,-49.3605962280194,-17.4998573113637
"6221",girassol,2022/02/28,2022/06/28,-49.3576365649185,-17.5047017079972
"6222",girassol,2022/02/28,2022/06/28,-49.360459884695,-17.5027835960376
"6223",girassol,2022/02/28,2022/06/28,-49.356177623877,-17.5052685810603
"6224",girassol,2022/02/28,2022/06/28,-49.3649700375207,-17.5003972203843
"6225",girassol,2022/02/28,2022/06/28,-49.3633890481273,-17.5051985456037
"6226",girassol,2022/02/28,2022/06/28,-49.362573692229,-17.5046913224838
"6227",girassol,2022/02/28,2022/06/28,-49.3624499688583,-17.4995380102648
"6228",girassol,2022/02/28,2022/06/28,-49.3585473410436,-17.5008565562782
"6229",girassol,2022/02/28,2022/06/28,-49.3575124893721,-17.5002893036556
"6230",girassol,2022/02/28,2022/06/28,-49.3615798919396,-17.5040474843078
"6231",girassol,2022/02/28,2022/06/28,-49.3596803719654,-17.5053229214609
"6232",girassol,2022/02/28,2022/06/28,-49.3624610551238,-17.5041545616528
"6233",girassol,2022/02/28,2022/06/28,-49.3609609104859,-17.502747505417
"6234",girassol,2022/02/28,2022/06/28,-49.3570771636751,-17.5015642523966
"6235",girassol,2022/02/28,2022/06/28,-49.3606728717434,-17.505093777
"6236",girassol,2022/02/28,2022/06/28,-49.3594976611708,-17.5007082986768
"6237",girassol,2022/02/28,2022/06/28,-49.3597884915711,-17.5057471273343
"6238",girassol,2022/02/28,2022/06/28,-49.3621820631101,-17.5045806673825
"6239",girassol,2022/02/28,2022/06/28,-49.3638374006684,-17.5052232111367
"6240",girassol,2022/02/28,2022/06/28,-49.3627207035412,-17.5038550964717
"6241",girassol,2022/02/28,2022/06/28,-49.3572719294272,-17.5047128218444
"6242",girassol,2022/02/28,2022/06/28,-49.3635801697022,-17.5004774394537
"6243",girassol,2022/02/28,2022/06/28,-49.3594421609658,-17.5025703609699
"6244",girassol,2022/02/28,2022/06/28,-49.3640095426922,-17.5013036420294
"6245",girassol,2022/02/28,2022/06/28,-49.3587214404955,-17.5045046173731
"6246",girassol,2022/02/28,2022/06/28,-49.3610605594153,-17.5043258353653
"6247",girassol,2022/02/28,2022/06/28,-49.3596866501859,-17.5035568895598
"6248",girassol,2022/02/28,2022/06/28,-49.3566013682975,-17.501176389547
"6249",girassol,2022/02/28,2022/06/28,-49.3636298558206,-17.4999265729795
"6250",girassol,2022/02/28,2022/06/28,-49.3584092871019,-17.5059958171673
"6251",girassol,2022/02/28,2022/06/28,-49.3579029583028,-17.505498935249
"6252",girassol,2022/02/28,2022/06/28,-49.3579208241398,-17.4988957390549
"6253",girassol,2022/02/28,2022/06/28,-49.3572627988514,-17.499326435165
"6254",girassol,2022/02/28,2022/06/28,-49.3621143190014,-17.5053630689021
"6255",girassol,2022/02/28,2022/06/28,-49.3633042233299,-17.5059378872396
"6256",girassol,2022/02/28,2022/06/28,-49.3571368257496,-17.5051003881882
"6257",girassol,2022/02/28,2022/06/28,-49.3586624551813,-17.5033570720363
"6258",girassol,2022/02/28,2022/06/28,-49.3566763181817,-17.5054432004533
"6259",girassol,2022/02/28,2022/06/28,-49.3562392222103,-17.5044827151842
"6260",girassol,2022/02/28,2022/06/28,-49.3605534269404,-17.5063703248764
"6261",girassol,2022/02/28,2022/06/28,-49.3579155222042,-17.5040183981897
"6262",girassol,2022/02/28,2022/06/28,-49.3628065942008,-17.5024118106052
"6263",girassol,2022/02/28,2022/06/28,-49.3653038829303,-17.5005810866908
"6264",girassol,2022/02/28,2022/06/28,-49.3597627505423,-17.5069206812587
"6265",girassol,2022/02/28,2022/06/28,-49.3656416799466,-17.5016202569918
"6266",girassol,2022/02/28,2022/06/28,-49.3581439807039,-17.5002063746422
"6267",girassol,2022/02/28,2022/06/28,-49.3617177796471,-17.5071742386815
"6268",girassol,2022/02/28,2022/06/28,-49.3626297802822,-17.5007392921019
"6269",girassol,2022/02/28,2022/06/28,-49.3629954966896,-17.4999060226261
"6270",girassol,2022/02/28,2022/06/28,-49.362874569514,-17.503497141459
"6271",girassol,2022/02/28,2022/06/28,-49.3562789999676,-17.5014602725754
"6272",girassol,2022/02/28,2022/06/28,-49.3606086109298,-17.499572918614
"6273",girassol,2022/02/28,2022/06/28,-49.3564616095371,-17.5001676624471
"6274",girassol,2022/02/28,2022/06/28,-49.3584416926924,-17.5050974653158
"6275",girassol,2022/02/28,2022/06/28,-49.35689644589,-17.5005424861776
"6276",girassol,2022/02/28,2022/06/28,-49.3611714493559,-17.5068000443476
"6277",girassol,2022/02/28,2022/06/28,-49.359211373368,-17.4991781162879
"6278",girassol,2022/02/28,2022/06/28,-49.3614564562639,-17.504807331627
"6279",girassol,2022/02/28,2022/06/28,-49.3643806400252,-17.5040222557075
"6280",girassol,2022/02/28,2022/06/28,-49.3561366710053,-17.5038633432875
"6281",girassol,2022/02/28,2022/06/28,-49.3608420550268,-17.5019500468049
"6282",girassol,2022/02/28,2022/06/28,-49.3622829788201,-17.5027901550664
"6283",girassol,2022/02/28,2022/06/28,-49.3623528714353,-17.5063208434866
"6284",girassol,2022/02/28,2022/06/28,-49.3578551087861,-17.5031704596308
"6285",girassol,2022/02/28,2022/06/28,-49.3606041328878,-17.5067998395992
"6286",girassol,2022/02/28,2022/06/28,-49.3577498836091,-17.5006922086965
"6287",girassol,2022/02/28,2022/06/28,-49.3588990026044,-17.5031478987123
"6288",girassol,2022/02/28,2022/06/28,-49.3631713209174,-17.5021346663103
"6289",girassol,2022/02/28,2022/06/28,-49.3649102513929,-17.5008297467349
"6290",girassol,2022/02/28,2022/06/28,-49.3632973547885,-17.5029493959856
"6291",girassol,2022/02/28,2022/06/28,-49.3571393284415,-17.5028485883533
